,date,content,url,hashtags,topic
106,2015-01-28 03:17:37+00:00,Still my favourite #OscarsSoWhite tweets 😂😂😂 http://t.co/wTCG20SKcU,https://twitter.com/datsnotmyname7/status/560275477458612226,['OscarsSoWhite'],oscars
107,2015-01-28 03:11:24+00:00,"Welp at least a few Black faces will be on the stage, if only for their entertainment. Had to throw some color in somewhere. #OscarsSoWhite",https://twitter.com/SoSharpiSlay/status/560273911062204416,['OscarsSoWhite'],oscars
108,2015-01-28 03:09:43+00:00,@common @TheAcademy @johnlegend still won't get me to watch though #OscarsSoWhite #Oscars,https://twitter.com/Black_berryOH/status/560273486300856320,"['OscarsSoWhite', 'Oscars']",oscars
109,2015-01-28 02:48:37+00:00,"Selma Director Ava DuVernay on Hollywood’s Lack of Diversity, Oscar Snub and #OscarsSoWhite Hashtag http://t.co/fu1WFew4Lm via @democracynow",https://twitter.com/rescue1one/status/560268177972948993,['OscarsSoWhite'],oscars
110,2015-01-28 02:48:19+00:00,"Selma Director Ava DuVernay on Hollywood’s Lack of Diversity, Oscar Snub and #OscarsSoWhite http://t.co/fu1WFew4Lm @AVAETC = AMAZING!",https://twitter.com/rescue1one/status/560268104228687872,['OscarsSoWhite'],oscars
111,2015-01-28 01:49:21+00:00,"Selma Director Ava DuVernay on Hollywood’s Lack of Diversity, Oscar Snub and #OscarsSoWhite Hashtag http://t.co/ExEzUx9zgF via @democracynow",https://twitter.com/SightlineCoach/status/560253263023722496,['OscarsSoWhite'],oscars
112,2015-01-28 01:38:47+00:00,"#Selma Director Ava DuVernay on #Hollywood’s Lack of Diversity, Oscar Snub and #OscarsSoWhite http://t.co/9FlErwK6WL #Oscars2015",https://twitter.com/J3Silva/status/560250604501495808,"['Selma', 'Hollywood', 'OscarsSoWhite', 'Oscars2015']",oscars
113,2015-01-28 01:34:47+00:00,"Selma Director Ava DuVernay on Hollywood’s Lack of Diversity, Oscar Snub and #OscarsSoWhite Hashtag http://t.co/GLIfQQMbgX via @democracynow",https://twitter.com/ShadesofNoir/status/560249598284148737,['OscarsSoWhite'],oscars
114,2015-01-28 01:34:18+00:00,Selma director snubbed in oscars says no hollywood movie about king made past 50 years! http://t.co/1NU90Nlc35 #RacistAFUSA #OscarsSoWhite,https://twitter.com/RisePDX/status/560249475562602496,"['RacistAFUSA', 'OscarsSoWhite']",oscars
115,2015-01-28 01:30:28+00:00,#IfYouMissedIt Diversity Out Of The Picture In Oscars Race http://t.co/jdZ4Y6MLCT  #OscarsSoWhite #Oscars2015,https://twitter.com/thenewsmexico/status/560248509178576897,"['IfYouMissedIt', 'OscarsSoWhite', 'Oscars2015']",oscars
116,2015-01-28 01:14:59+00:00,"Selma Director Ava DuVernay on Hollywood’s Lack of Diversity, Oscar Snub and #OscarsSoWhite Hashtag http://t.co/iNSmuQuzsY via @democracynow",https://twitter.com/bani_amor/status/560244614951874560,['OscarsSoWhite'],oscars
117,2015-01-28 00:58:12+00:00,Is it #OscarsSoWhite or just #OscarsSoWrong? A letter from the editor re: SELMA's #oscar snub: http://t.co/SUhgjw5kYY http://t.co/0p2Ed1xyvm,https://twitter.com/DearCastandCrew/status/560240390633439232,"['OscarsSoWhite', 'OscarsSoWrong', 'oscar']",oscars
118,2015-01-28 00:48:56+00:00,"@AVAETC &amp; The Cast got 
A #Selma50 Legends Ball @Oprah &amp;
A private screening with the #POTUS @BarackObama So F**K The #Oscars #OscarsSoWhite",https://twitter.com/EenuffCed/status/560238057996050432,"['Selma50', 'POTUS', 'Oscars', 'OscarsSoWhite']",oscars
119,2015-01-28 00:38:54+00:00,"#OscarsSoWhite Rosamund Pike will win best actress for playing woman #CrimingWhileWhite in #GoneGirl.  
http://t.co/TtCN27GJOy",https://twitter.com/ObaSchor/status/560235532022972418,"['OscarsSoWhite', 'CrimingWhileWhite', 'GoneGirl']",oscars
120,2015-01-28 00:21:01+00:00,"Selma Director Not ‘Bothered’ by Award Snubs, Addresses #OscarsSoWhite: Selma director Ava DuVernay spoke with... http://t.co/Uzn6wr3YWW",https://twitter.com/Ramdog1980/status/560231033258246146,['OscarsSoWhite'],oscars
121,2015-01-28 00:09:56+00:00,"Selma Director Not ‘Bothered’ by Award Snubs, Addresses #OscarsSoWhite http://t.co/VM4Fm6TUNN",https://twitter.com/irritatedwoman/status/560228242796576768,['OscarsSoWhite'],oscars
122,2015-01-27 23:52:41+00:00,"#Yoelacosta Selma Director Not ‘Bothered’ by Award Snubs, Addresses #OscarsSoWhite: Selma director... http://t.co/kfo82yG7nS #Yoelacosta",https://twitter.com/Best_yoel/status/560223901792215040,"['Yoelacosta', 'OscarsSoWhite', 'Yoelacosta']",oscars
123,2015-01-27 23:52:40+00:00,"#Yoelacosta Selma Director Not ‘Bothered’ by Award Snubs, Addresses #OscarsSoWhite: Selma director... http://t.co/JLpWsu3mHx #Yoelacosta",https://twitter.com/Best_yoel/status/560223899451805696,"['Yoelacosta', 'OscarsSoWhite', 'Yoelacosta']",oscars
124,2015-01-27 23:52:39+00:00,"#Yoel Acosta Selma Director Not ‘Bothered’ by Award Snubs, Addresses #OscarsSoWhite: Selma direct... http://t.co/9Z6tgDKTCC #Yoel Acosta",https://twitter.com/Best_yoel/status/560223895890821120,"['Yoel', 'OscarsSoWhite', 'Yoel']",oscars
125,2015-01-27 23:52:38+00:00,"Selma Director Not ‘Bothered’ by Award Snubs, Addresses #OscarsSoWhite http://t.co/fikOXqjIDl @Mediaite",https://twitter.com/Ramtoad/status/560223888223633409,['OscarsSoWhite'],oscars
126,2015-01-27 23:52:37+00:00,"Selma Director Not ‘Bothered’ by Award Snubs, Addresses #OscarsSoWhite: Selma director Ava DuVernay spoke with... http://t.co/2wHBE9ZlpV",https://twitter.com/itzmide/status/560223886143283201,['OscarsSoWhite'],oscars
127,2015-01-27 23:51:59+00:00,#P2 IGNORE this while complaining about #OscarsSoWhite and #WhitePrivilege !!! #TeaParty #BlackTwitter    http://t.co/kQ7m6hLCne,https://twitter.com/CultureKill/status/560223727489544193,"['P2', 'OscarsSoWhite', 'WhitePrivilege', 'TeaParty', 'BlackTwitter']",oscars
128,2015-01-27 23:42:41+00:00,"Selma Director Not 'Bothered' by Award Snubs, Addresses #OscarsSoWhite http://t.co/LV1w6E0JUX (VIDEO) http://t.co/PBt6lU5KeL",https://twitter.com/Mediaite/status/560221387412234240,['OscarsSoWhite'],oscars
129,2015-01-27 23:15:27+00:00,"Selma Director Ava DuVernay on Hollywood’s Lack of Diversity, Oscar Snub and #OscarsSoWhite Hashtag http://t.co/dOLFDejpvB via @democracynow",https://twitter.com/JulzNightNurse/status/560214533608730624,['OscarsSoWhite'],oscars
130,2015-01-27 23:14:46+00:00,"Selma Director Ava DuVernay on Hollywood’s Lack of Diversity, Oscar Snub and #OscarsSoWhite Hashtag http://t.co/McuHXyK6Po via @democracynow",https://twitter.com/ToddKolod/status/560214360132710400,['OscarsSoWhite'],oscars
131,2015-01-27 22:47:39+00:00,"Selma Director Ava DuVernay on Hollywood’s Lack of Diversity, Oscar Snub and #OscarsSoWhite Hashtag http://t.co/vKhV3wzSup via @democracynow",https://twitter.com/eduardousuarez/status/560207534355935232,['OscarsSoWhite'],oscars
132,2015-01-27 22:45:51+00:00,"Selma Director Ava DuVernay on Hollywood’s Lack of Diversity, Oscar Snub and #OscarsSoWhite Hashtag http://t.co/Q3UvgwGBL3 via @democracynow",https://twitter.com/bigconc/status/560207082251513857,['OscarsSoWhite'],oscars
133,2015-01-27 22:38:21+00:00,Wonder why Black People don't win Oscars? #OscarsSoWhite #Oscars2015 https://t.co/VsnjZh4Ygj,https://twitter.com/angryBW2/status/560205196144705537,"['OscarsSoWhite', 'Oscars2015']",oscars
134,2015-01-27 22:19:58+00:00,Well said @KermodeMovie on the long standing issues with the Oscars http://t.co/ctdHntLswY #OscarsSoWhite,https://twitter.com/AbbyDno7/status/560200567822491648,['OscarsSoWhite'],oscars
135,2015-01-27 21:41:25+00:00,Selma Director Ava DuVernay on Hollywood’s Lack of Diversity and #OscarsSoWhite Hashtag http://t.co/JcrddwUFzY http://t.co/WiNbHaTXHT,https://twitter.com/OccuWorld/status/560190866216599555,['OscarsSoWhite'],oscars
136,2015-01-27 21:40:43+00:00,“@krmarcus: INFOGRAPHIC: Diversity Behind the Camera: http://t.co/UdzmpFOwPI #OscarssoWhite http://t.co/nINphBFQpX” #FACTS,https://twitter.com/clinton_lowe/status/560190692044320771,"['OscarssoWhite', 'FACTS']",oscars
137,2015-01-27 21:33:40+00:00,"Selma Director Ava DuVernay on Hollywood’s Lack of Diversity, #OscarsSoWhite Hashtag http://t.co/MKrMvQbykp via @democracynow",https://twitter.com/JLB964/status/560188916905824257,['OscarsSoWhite'],oscars
138,2015-01-27 21:20:41+00:00,"#Selma Director Ava DuVernay on Hollywood’s Lack of Diversity, Oscar Snub &amp; #OscarsSoWhite Hashtag http://t.co/sQPYFEXjSP via @democracynow",https://twitter.com/jvsetzler/status/560185650532868097,"['Selma', 'OscarsSoWhite']",oscars
139,2015-01-27 21:11:36+00:00,"Selma Director Ava DuVernay on Hollywood’s Lack of Diversity, Oscar Snub and #OscarsSoWhite Hashtag http://t.co/wwxfbxd5h9 via @democracynow",https://twitter.com/Southsi/status/560183363940941825,['OscarsSoWhite'],oscars
140,2015-01-27 21:06:33+00:00,"Selma Director Ava DuVernay on Hollywood’s Lack of Diversity, Oscar Snub and #OscarsSoWhite Hashtag http://t.co/w9aa7QiD4x via @democracynow",https://twitter.com/parravid/status/560182094329286657,['OscarsSoWhite'],oscars
141,2015-01-27 21:01:41+00:00,"Selma Director Ava DuVernay on Hollywood’s Lack of Diversity, Oscar Snub and #OscarsSoWhite Hashtag http://t.co/I4CsPFdG20",https://twitter.com/TheAppealtoall/status/560180869059866625,['OscarsSoWhite'],oscars
142,2015-01-27 20:54:40+00:00,"Selma Director Ava DuVernay on Hollywood’s Lack of Diversity, Oscar Snub and #OscarsSoWhite Hashtag http://t.co/MrnAisg1YS",https://twitter.com/Cwheatthins/status/560179103475970049,['OscarsSoWhite'],oscars
143,2015-01-27 20:51:26+00:00,#OscarsSoWhite that #BenedictCumberbatch feels bad for the coloreds. http://t.co/TioZ6sTieu,https://twitter.com/GossipFYM/status/560178289994899458,"['OscarsSoWhite', 'BenedictCumberbatch']",oscars
144,2015-01-27 20:46:32+00:00,An open letter to the Oscars: SAG Awards could teach you a thing about diversity http://t.co/XQ2y6cYsva #OscarsSoWhite,https://twitter.com/mymoviethoughts/status/560177057984827392,['OscarsSoWhite'],oscars
145,2015-01-27 20:45:27+00:00,"Tell @TheAcademy 
Yes To ➡ #SelmaMovie ✔
and ➡ #NoSniperOscar 🚫
#Oscars2015 #OscarsSoWhite #Oscars http://t.co/j1PSf0tMnR",https://twitter.com/therightswrong/status/560176785762312193,"['SelmaMovie', 'NoSniperOscar', 'Oscars2015', 'OscarsSoWhite', 'Oscars']",oscars
146,2015-01-27 20:27:15+00:00,"Selma Director Ava DuVernay on Hollywood’s Lack of Diversity, Oscar Snub and #OscarsSoWhite Hashtag http://t.co/uFxbiwPG3x",https://twitter.com/bunrxm/status/560172203871051776,['OscarsSoWhite'],oscars
147,2015-01-27 20:19:32+00:00,"Selma Director Ava DuVernay on Hollywood’s Lack of Diversity, Oscar Snub and #OscarsSoWhite Hashtag http://t.co/T1UgsrnNYb",https://twitter.com/DeatriceSBesong/status/560170259672358913,['OscarsSoWhite'],oscars
148,2015-01-27 20:18:58+00:00,"Selma Director Ava DuVernay on Hollywood’s Lack of Diversity, Oscar Snub and #OscarsSoWhite Hashtag http://t.co/GJMrYK3Rjl",https://twitter.com/geromimosfoodtr/status/560170120992292865,['OscarsSoWhite'],oscars
149,2015-01-27 20:11:03+00:00,Selma Director Ava DuVernay on Hollywoods Lack of Diversity Oscar Snub &amp; #OscarsSoWhite Hashtag  http://t.co/7XudwA51Wc #AvaDuVernay #DrKing,https://twitter.com/Hillbilly_News/status/560168128743612416,"['OscarsSoWhite', 'AvaDuVernay', 'DrKing']",oscars
150,2015-01-27 20:09:17+00:00,"Selma Director Ava DuVernay on Hollywood’s Lack of Diversity, Oscar Snub and #OscarsSoWhite Hashtag http://t.co/PN7egusUUv",https://twitter.com/BESTLIFEBASICS/status/560167683963236352,['OscarsSoWhite'],oscars
151,2015-01-27 20:08:57+00:00,"Selma Director Ava DuVernay on Hollywood’s Lack of Diversity, Oscar Snub and #OscarsSoWhite Hashtag http://t.co/5Qno6JQ0Md via @democracynow",https://twitter.com/mmwlawtaos1/status/560167597497671680,['OscarsSoWhite'],oscars
152,2015-01-27 20:02:44+00:00,"Selma Director Ava DuVernay on Hollywood’s Lack of Diversity, Oscar Snub and #OscarsSoWhite Hashtag http://t.co/faBb67HLz2 via @democracynow",https://twitter.com/ksbhsi51/status/560166035224285184,['OscarsSoWhite'],oscars
153,2015-01-27 19:57:34+00:00,"Selma Director Ava DuVernay on Hollywood’s Lack of Diversity, Oscar Snub and #OscarsSoWhite  http://t.co/7OQVqAVRxf via @democracynow @XLNB",https://twitter.com/WillRodgersJr/status/560164733710778370,['OscarsSoWhite'],oscars
154,2015-01-27 19:52:43+00:00,"Selma Director Ava DuVernay on Hollywood’s Lack of Diversity, Oscar Snub and #OscarsSoWhite Hashtag http://t.co/veHjAI3b6l",https://twitter.com/WinCNYC/status/560163512753094657,['OscarsSoWhite'],oscars
155,2015-01-27 19:52:37+00:00,INFOGRAPHIC: Diversity Behind the Camera. Visit link to see full infographic: http://t.co/ufEucHkw8G #OscarssoWhite http://t.co/5fnb9j0s10,https://twitter.com/kmr4726/status/560163489445314560,['OscarssoWhite'],oscars
156,2015-01-27 19:46:28+00:00,Context: Benedict Cumberbatch’s ‘coloured’ gaffe reveals just how white film industry is #diversity #OscarsSoWhite http://t.co/bDv8pKGTl2,https://twitter.com/MalindaSmith/status/560161938148052993,"['diversity', 'OscarsSoWhite']",oscars
157,2015-01-27 19:38:39+00:00,"Selma Director @avaetc on Hollywood’s Lack of Diversity, #Oscar Snub &amp; #OscarsSoWhite Hashtag http://t.co/jverOk9NX4 http://t.co/rJ43mSwLkY",https://twitter.com/IbisComm/status/560159971611250688,"['Oscar', 'OscarsSoWhite']",oscars
158,2015-01-27 19:27:00+00:00,"Selma Director Ava DuVernay on Hollywood’s Lack of Diversity, Oscar Snub and #OscarsSoWhite Hashtag http://t.co/7pbvFvKj6V",https://twitter.com/hotmessempresz/status/560157039457226753,['OscarsSoWhite'],oscars
159,2015-01-27 19:26:44+00:00,"@afroartemis #TeaBreak esp timely this week, between #OscarsSoWhite and the Bunche's Race &amp; Hollywood project. Also? She's HIRING, people!!",https://twitter.com/UCLAmias/status/560156976038948864,"['TeaBreak', 'OscarsSoWhite']",oscars
160,2015-01-27 19:24:10+00:00,"Selma Director Ava DuVernay on Hollywood’s Lack of Diversity, Oscar Snub and #OscarsSoWhite Hashtag http://t.co/1pP2ngZirt via @democracynow",https://twitter.com/RareMetalMind/status/560156329742827520,['OscarsSoWhite'],oscars
161,2015-01-27 19:22:43+00:00,#SelmaMovie #OscarsSoWhite http://t.co/0C5ildd4xt,https://twitter.com/NefertinaA/status/560155964448718849,"['SelmaMovie', 'OscarsSoWhite']",oscars
162,2015-01-27 19:21:58+00:00,"Director Ava DuVernay on Hollywood’s Lack of Diversity, and #OscarsSoWhite Hashtag http://t.co/W7lLW2QTP3 via @democracynow",https://twitter.com/MrKDixon/status/560155772643196928,['OscarsSoWhite'],oscars
163,2015-01-27 19:18:33+00:00,Selma Director Ava DuVernay on Hollywood’s Lack of Diversity and #OscarsSoWhite Hashtag: http://t.co/2urzcflJrJ via @YouTube,https://twitter.com/freespeechtv/status/560154916078247936,['OscarsSoWhite'],oscars
164,2015-01-27 19:11:13+00:00,"After #OscarsSoWhite, I wrote about why we need diverse films that go beyond tokenism: http://t.co/ZRVXUhLXRh #DiverseSFF",https://twitter.com/Jourdan_Cameron/status/560153070278311937,"['OscarsSoWhite', 'DiverseSFF']",oscars
165,2015-01-27 18:55:32+00:00,"Selma Director Ava DuVernay on Hollywood’s Lack of Diversity, Oscar Snub and #OscarsSoWhite Hashtag http://t.co/mcWaf3YiMO via @democracynow",https://twitter.com/Nb1Benie/status/560149122540658688,['OscarsSoWhite'],oscars
166,2015-01-27 18:45:13+00:00,Cumberbatch can take solace from the fact that he's almost nailed on for that Oscar now. #OscarsSoWhite,https://twitter.com/DeathByJigsaws/status/560146527705124865,['OscarsSoWhite'],oscars
167,2015-01-27 18:41:53+00:00,"""Hollywood, We Have a Problem"": Great piece on #whitewashing by @KevinCokley1 http://t.co/fdOIYojcNa @blackvoices #OscarsSoWhite #diversity",https://twitter.com/DianaRicoWriter/status/560145687409475584,"['whitewashing', 'OscarsSoWhite', 'diversity']",oscars
168,2015-01-27 18:41:29+00:00,Diversity Out Of The Picture In Oscars Race http://t.co/jdZ4Y6MLCT #OscarsSoWhite #Oscars2015,https://twitter.com/thenewsmexico/status/560145586687860736,"['OscarsSoWhite', 'Oscars2015']",oscars
169,2015-01-27 18:40:30+00:00,"Selma Director Ava DuVernay on Hollywood’s Lack of Diversity, Oscar Snub and #OscarsSoWhite Hashtag http://t.co/ENH0UH1VIr",https://twitter.com/God_sgift_/status/560145337881726977,['OscarsSoWhite'],oscars
170,2015-01-27 18:35:59+00:00,"Selma Director Ava DuVernay on Hollywood’s Lack of Diversity, Oscar Snub and #OscarsSoWhite Hashtag http://t.co/zQCfbjdE3P via @democracynow",https://twitter.com/TheViPSoapbox/status/560144201640198144,['OscarsSoWhite'],oscars
171,2015-01-27 18:32:10+00:00,"Selma Director Ava DuVernay on Hollywood’s Lack of Diversity, Oscar Snub and #OscarsSoWhite Hashtag http://t.co/C8HzWSt5nC",https://twitter.com/Envision_Peace/status/560143239944998912,['OscarsSoWhite'],oscars
172,2015-01-27 18:20:32+00:00,#Juno2015 turned New England so white that it's already a shoo-in for an Oscar next year. #OscarsSoWhite #Blizzard2015 #AndTheBlizzardGoesTo,https://twitter.com/miffedcupcake/status/560140314741334016,"['Juno2015', 'OscarsSoWhite', 'Blizzard2015', 'AndTheBlizzardGoesTo']",oscars
173,2015-01-27 18:14:23+00:00,does @majorityfm have an OSCAR problem? #oscarssowhite  :o,https://twitter.com/Bushinchainz/status/560138764991741952,['oscarssowhite'],oscars
174,2015-01-27 18:05:12+00:00,"Selma Director Ava DuVernay on Hollywood’s Lack of Diversity, Oscar Snub and #OscarsSoWhite Hashtag http://t.co/YO2tLcX0uy via @democracynow",https://twitter.com/joekellyca/status/560136457260920832,['OscarsSoWhite'],oscars
175,2015-01-27 18:00:28+00:00,"Listen to Democracy Now's interview of  Selma Director Ava DuVernay on Hollywood's Lack of Diversity, Oscar Snub and #OscarsSoWhite Hashtag!",https://twitter.com/jerveytervalon/status/560135262928248832,['OscarsSoWhite'],oscars
176,2015-01-27 17:56:02+00:00,"Selma Director Ava DuVernay on Hollywood’s Lack of Diversity, Oscar Snub and #OscarsSoWhite Hashtag http://t.co/SxSG1EG40c via @democracynow",https://twitter.com/joekellyca/status/560134149462171648,['OscarsSoWhite'],oscars
177,2015-01-27 17:20:34+00:00,@johnlegend @TheAcademy @common Will watch now but...... #OscarsSoWhite  but I am a fan of @common &amp; @johnlegend. They under damage control.,https://twitter.com/NinasCherry/status/560125223782342656,['OscarsSoWhite'],oscars
178,2015-01-27 17:19:17+00:00,"Selma Director Ava DuVernay on Hollywood’s Lack of Diversity, Oscar Snub and #OscarsSoWhite Hashtag http://t.co/2Pmo78iJXn",https://twitter.com/ywcabinghamton/status/560124899776552960,['OscarsSoWhite'],oscars
179,2015-01-27 16:54:09+00:00,"Selma Director Ava DuVernay on Hollywood's Lack of Diversity, Oscar Snub and #OscarsSoWhite Hashtag http://t.co/HzaekNLJ94",https://twitter.com/ChelleYvonne/status/560118573230997504,['OscarsSoWhite'],oscars
180,2015-01-27 16:51:17+00:00,"Selma Director Ava DuVernay on Hollywood's Lack of Diversity, Oscar Snub and #OscarsSoWhite Hashtag: Today we ... http://t.co/XI7LP0lgyC",https://twitter.com/Ramdog1980/status/560117852229758976,['OscarsSoWhite'],oscars
